,houseid,max_charging_speed,required_charge,available_after,available_before
14959,MAC000030,3.0,19.940158101049008,2013-05-17 21:30:00,2013-05-18 09:30:00
14960,MAC000030,3.0,12.863561411114425,2013-05-18 16:00:00,2013-05-19 09:00:00
14961,MAC000030,3.0,1.1814663178758091,2013-05-19 10:30:00,2013-05-20 13:00:00
14962,MAC000030,3.0,11.317197697565955,2013-05-20 16:30:00,2013-05-21 07:30:00
14963,MAC000030,3.0,4.728705733650372,2013-05-21 17:30:00,2013-05-22 04:30:00
14964,MAC000030,3.0,7.089580366019312,2013-05-22 16:00:00,2013-05-23 09:00:00
14965,MAC000030,3.0,16.469564727772163,2013-05-23 15:00:00,2013-05-24 11:30:00
14966,MAC000030,3.0,26.902138978788802,2013-05-24 16:30:00,2013-05-25 09:30:00
14967,MAC000030,3.0,3.9234941840462416,2013-05-25 17:30:00,2013-05-26 10:00:00
14968,MAC000030,3.0,2.5205901405989666,2013-05-26 18:30:00,2013-05-27 05:00:00
14969,MAC000030,3.0,5.5574258219892965,2013-05-27 14:30:00,2013-05-28 08:00:00
14970,MAC000030,3.0,18.506032234539493,2013-05-28 10:30:00,2013-05-29 13:00:00
14971,MAC000030,3.0,1.7369674250106981,2013-05-29 13:30:00,2013-05-30 07:30:00
14972,MAC000030,3.0,6.5072979416824674,2013-05-30 16:00:00,2013-05-31 06:30:00
14973,MAC000030,3.0,5.911919619030874,2013-05-31 16:00:00,2013-06-01 11:00:00
14974,MAC000030,3.0,3.9448732699162457,2013-06-01 18:30:00,2013-06-02 15:00:00
14975,MAC000030,3.0,0.6104934883346006,2013-06-02 16:00:00,2013-06-03 21:00:00
14976,MAC000030,3.0,0.1120161708166346,2013-06-03 21:30:00,2013-06-04 08:00:00
14977,MAC000030,3.0,19.01685285969797,2013-06-04 22:00:00,2013-06-05 05:00:00
14978,MAC000030,3.0,3.549607205758257,2013-06-05 08:00:00,2013-06-06 10:30:00
14979,MAC000030,3.0,0.32861519703678554,2013-06-06 11:30:00,2013-06-07 10:30:00
14980,MAC000030,3.0,8.277287400681594,2013-06-07 13:30:00,2013-06-08 09:00:00
14981,MAC000030,3.0,1.775112013729509,2013-06-08 11:00:00,2013-06-09 16:30:00
14982,MAC000030,3.0,18.5424804628035,2013-06-10 19:30:00,2013-06-11 09:30:00
14983,MAC000030,3.0,13.226409620594284,2013-06-11 18:30:00,2013-06-12 10:00:00
14984,MAC000030,3.0,0.2955127734933952,2013-06-12 10:30:00,2013-06-13 07:30:00
14985,MAC000030,3.0,1.468280986681611,2013-06-13 10:00:00,2013-06-14 10:00:00
14986,MAC000030,3.0,7.203931322216536,2013-06-14 15:00:00,2013-06-15 10:30:00
14987,MAC000030,3.0,10.678275837454184,2013-06-15 17:00:00,2013-06-16 08:00:00
14988,MAC000030,3.0,1.5430113987954366,2013-06-16 12:30:00,2013-06-17 10:00:00
14989,MAC000030,3.0,17.05934666368596,2013-06-17 16:00:00,2013-06-18 07:30:00
14990,MAC000030,3.0,16.716215473279618,2013-06-18 19:00:00,2013-06-19 07:00:00
14991,MAC000030,3.0,3.4712929959158143,2013-06-19 17:30:00,2013-06-20 09:00:00
14992,MAC000030,3.0,8.859668442950188,2013-06-20 18:30:00,2013-06-21 01:30:00
14993,MAC000030,3.0,4.726534058589337,2013-06-21 17:30:00,2013-06-22 10:30:00
14994,MAC000030,3.0,14.896139686585386,2013-06-22 12:00:00,2013-06-23 10:00:00
14995,MAC000030,3.0,9.15482863689782,2013-06-23 15:30:00,2013-06-24 14:30:00
14996,MAC000030,3.0,2.4488695030045835,2013-06-24 16:30:00,2013-06-25 07:00:00
14997,MAC000030,3.0,10.785504149028787,2013-06-25 17:30:00,2013-06-26 06:30:00
14998,MAC000030,3.0,4.372074567384882,2013-06-26 17:30:00,2013-06-27 09:30:00
14999,MAC000030,3.0,7.542016100235133,2013-06-27 14:00:00,2013-06-28 09:30:00
15000,MAC000030,3.0,5.395960889330057,2013-06-28 21:30:00,2013-06-29 13:30:00
15001,MAC000030,3.0,1.0082479405586056,2013-06-29 14:30:00,2013-06-30 08:30:00
15002,MAC000030,3.0,11.94925058963819,2013-06-30 17:00:00,2013-07-01 08:00:00
15003,MAC000030,3.0,4.911254626607746,2013-07-01 08:30:00,2013-07-02 08:30:00
15004,MAC000030,3.0,13.949227897685486,2013-07-02 11:30:00,2013-07-03 07:30:00
15005,MAC000030,3.0,3.008434848595315,2013-07-03 17:30:00,2013-07-04 15:00:00
15006,MAC000030,3.0,2.0164411097591417,2013-07-04 17:00:00,2013-07-05 09:30:00
15007,MAC000030,3.0,15.955819734202642,2013-07-05 13:30:00,2013-07-06 07:00:00
15008,MAC000030,3.0,17.803541783569887,2013-07-06 18:30:00,2013-07-07 07:00:00
15009,MAC000030,3.0,14.749421356656734,2013-07-07 23:30:00,2013-07-08 05:00:00
15010,MAC000030,3.0,1.6432874999557496,2013-07-08 14:30:00,2013-07-09 06:30:00
15011,MAC000030,3.0,1.5354275885506323,2013-07-09 07:30:00,2013-07-10 13:00:00
15012,MAC000030,3.0,2.399507351756689,2013-07-10 15:30:00,2013-07-11 07:00:00
15013,MAC000030,3.0,16.55068425133901,2013-07-11 20:00:00,2013-07-12 11:30:00
15014,MAC000030,3.0,3.026614887643439,2013-07-12 18:30:00,2013-07-13 14:00:00
15015,MAC000030,3.0,3.2814464594798736,2013-07-13 16:30:00,2013-07-14 09:30:00
15016,MAC000030,3.0,7.697154140250628,2013-07-14 17:30:00,2013-07-15 07:00:00
15017,MAC000030,3.0,7.574951692251881,2013-07-15 21:00:00,2013-07-16 07:30:00
15018,MAC000030,3.0,7.08874031820125,2013-07-16 17:00:00,2013-07-17 08:00:00
15019,MAC000030,3.0,11.149902093461055,2013-07-17 18:00:00,2013-07-18 09:30:00
15020,MAC000030,3.0,3.931907189568075,2013-07-18 15:00:00,2013-07-19 10:30:00
15021,MAC000030,3.0,12.329150421956848,2013-07-19 22:30:00,2013-07-20 08:00:00
15022,MAC000030,3.0,5.911607540014795,2013-07-20 12:30:00,2013-07-21 04:00:00
15023,MAC000030,3.0,13.595478270674725,2013-07-21 14:30:00,2013-07-22 07:00:00
15024,MAC000030,3.0,7.805287757174669,2013-07-22 18:30:00,2013-07-23 17:30:00
15025,MAC000030,3.0,3.0882839701382907,2013-07-23 18:30:00,2013-07-24 04:30:00
15026,MAC000030,3.0,12.7355447359882,2013-07-24 16:30:00,2013-07-25 07:00:00
15027,MAC000030,3.0,0.771183651305297,2013-07-25 15:00:00,2013-07-26 05:30:00
15028,MAC000030,3.0,1.3104097725275563,2013-07-26 15:30:00,2013-07-27 12:00:00
15029,MAC000030,3.0,2.695714453213772,2013-07-27 14:00:00,2013-07-28 13:30:00
15030,MAC000030,3.0,4.628341926783555,2013-07-28 17:00:00,2013-07-29 14:30:00
15031,MAC000030,3.0,3.9298788490598575,2013-07-29 20:00:00,2013-07-30 07:00:00
15032,MAC000030,3.0,18.237948004016648,2013-07-30 15:30:00,2013-07-31 15:30:00
15033,MAC000030,3.0,1.7722017232457514,2013-07-31 17:00:00,2013-08-01 08:00:00
15034,MAC000030,3.0,16.382164365273788,2013-08-01 19:00:00,2013-08-02 07:30:00
15035,MAC000030,3.0,8.848664494064877,2013-08-02 18:30:00,2013-08-03 09:00:00
15036,MAC000030,3.0,1.5146763811675257,2013-08-03 09:30:00,2013-08-04 13:30:00
15037,MAC000030,3.0,1.7375526919838724,2013-08-04 14:00:00,2013-08-05 15:00:00
15038,MAC000030,3.0,6.211176561489358,2013-08-05 20:30:00,2013-08-06 05:30:00
15039,MAC000030,3.0,6.943216087692165,2013-08-06 16:30:00,2013-08-07 18:00:00
15040,MAC000030,3.0,15.73569812158687,2013-08-07 21:30:00,2013-08-08 13:00:00
15041,MAC000030,3.0,13.10961514190114,2013-08-08 18:00:00,2013-08-09 06:30:00
15042,MAC000030,3.0,2.2691307553625277,2013-08-09 19:30:00,2013-08-10 13:00:00
15043,MAC000030,3.0,15.12390388276221,2013-08-10 18:00:00,2013-08-11 09:30:00
15044,MAC000030,3.0,9.157663605770436,2013-08-11 13:30:00,2013-08-12 10:30:00
15045,MAC000030,3.0,0.9193325006060964,2013-08-12 11:00:00,2013-08-13 07:00:00
15046,MAC000030,3.0,17.75554008969371,2013-08-13 21:00:00,2013-08-14 09:30:00
15047,MAC000030,3.0,13.609190347729152,2013-08-14 19:00:00,2013-08-15 07:00:00
15048,MAC000030,3.0,6.950468068588858,2013-08-15 12:30:00,2013-08-16 10:30:00
15049,MAC000030,3.0,5.027064198383992,2013-08-16 13:00:00,2013-08-17 14:00:00
15050,MAC000030,3.0,4.3738917636400645,2013-08-17 18:00:00,2013-08-18 09:00:00
15051,MAC000030,3.0,23.196877518370762,2013-08-18 17:00:00,2013-08-19 13:00:00
15052,MAC000030,3.0,0.6014186371375863,2013-08-19 16:30:00,2013-08-20 08:00:00
15053,MAC000030,3.0,3.0871679098471305,2013-08-20 15:30:00,2013-08-21 16:30:00
15054,MAC000030,3.0,19.800838283427073,2013-08-21 20:30:00,2013-08-22 07:00:00
15055,MAC000030,3.0,9.83494236700161,2013-08-22 15:30:00,2013-08-23 08:30:00
15056,MAC000030,3.0,2.522879660138786,2013-08-23 14:00:00,2013-08-24 09:00:00
15057,MAC000030,3.0,9.634927026263048,2013-08-24 16:30:00,2013-08-25 09:30:00
15058,MAC000030,3.0,7.547188599368466,2013-08-25 12:00:00,2013-08-26 07:00:00
15059,MAC000030,3.0,11.153636953126602,2013-08-26 14:30:00,2013-08-27 09:00:00
15060,MAC000030,3.0,4.10868381057342,2013-08-27 13:00:00,2013-08-28 08:00:00
15061,MAC000030,3.0,8.857273891784736,2013-08-28 16:30:00,2013-08-29 12:00:00
15062,MAC000030,3.0,0.3284104179493188,2013-08-29 13:00:00,2013-08-30 08:30:00
15063,MAC000030,3.0,21.64619929927621,2013-08-30 17:00:00,2013-08-31 08:00:00
15064,MAC000030,3.0,13.86215586436837,2013-08-31 22:30:00,2013-09-01 06:30:00
15065,MAC000030,3.0,7.576769061512583,2013-09-01 18:00:00,2013-09-02 06:00:00
15066,MAC000030,3.0,27.77604229600545,2013-09-02 18:00:00,2013-09-03 05:30:00
15067,MAC000030,3.0,17.43591785601264,2013-09-03 16:00:00,2013-09-04 09:00:00
15068,MAC000030,3.0,17.73913912047673,2013-09-04 21:30:00,2013-09-05 08:00:00
15069,MAC000030,3.0,5.047247220321885,2013-09-05 18:30:00,2013-09-06 07:00:00
15070,MAC000030,3.0,3.2806243991892163,2013-09-06 17:00:00,2013-09-07 12:00:00
15071,MAC000030,3.0,6.17193236259413,2013-09-07 13:30:00,2013-09-08 12:00:00
15072,MAC000030,3.0,3.083670716429137,2013-09-08 12:30:00,2013-09-09 14:30:00
15073,MAC000030,3.0,12.334566524610189,2013-09-09 16:00:00,2013-09-10 19:30:00
15074,MAC000030,3.0,4.137167483218833,2013-09-10 23:00:00,2013-09-11 17:00:00
15075,MAC000030,3.0,4.033697659592287,2013-09-11 17:30:00,2013-09-12 10:00:00
15076,MAC000030,3.0,14.202086541671138,2013-09-12 20:00:00,2013-09-13 06:30:00
15077,MAC000030,3.0,2.27275511919544,2013-09-13 15:00:00,2013-09-14 12:30:00
15078,MAC000030,3.0,3.0083328797081927,2013-09-14 13:30:00,2013-09-15 10:00:00
15079,MAC000030,3.0,12.727943755750275,2013-09-15 17:00:00,2013-09-16 07:00:00
15080,MAC000030,3.0,0.6016366584745915,2013-09-16 08:00:00,2013-09-17 06:30:00
15081,MAC000030,3.0,7.9910556973528495,2013-09-17 20:00:00,2013-09-18 07:00:00
15082,MAC000030,3.0,3.1808261707830505,2013-09-18 16:00:00,2013-09-19 09:30:00
15083,MAC000030,3.0,11.710077215365677,2013-09-19 11:30:00,2013-09-20 11:30:00
15084,MAC000030,3.0,0.6007784360738476,2013-09-20 16:30:00,2013-09-21 16:30:00
15085,MAC000030,3.0,2.405725657522995,2013-09-21 23:00:00,2013-09-22 08:00:00
15086,MAC000030,3.0,9.008310783247707,2013-09-22 19:00:00,2013-09-23 06:30:00
15087,MAC000030,3.0,4.14393277158217,2013-09-23 18:00:00,2013-09-24 07:30:00
15088,MAC000030,3.0,8.519186292848138,2013-09-24 18:00:00,2013-09-25 19:00:00
15089,MAC000030,3.0,7.562847859200115,2013-09-25 22:00:00,2013-09-26 10:30:00
15090,MAC000030,3.0,6.502847844200209,2013-09-26 21:30:00,2013-09-27 05:00:00
15091,MAC000030,3.0,15.03113304307072,2013-09-27 20:00:00,2013-09-28 06:00:00
15092,MAC000030,3.0,17.064672968095405,2013-09-28 12:00:00,2013-09-29 12:00:00
15093,MAC000030,3.0,3.0849830440114823,2013-09-29 14:30:00,2013-09-30 08:00:00
15094,MAC000030,3.0,15.034379807350886,2013-09-30 20:00:00,2013-10-01 10:30:00
15095,MAC000030,3.0,17.157280238860377,2013-10-01 22:00:00,2013-10-02 09:00:00
15096,MAC000030,3.0,9.769441193157302,2013-10-02 19:00:00,2013-10-03 09:30:00
15097,MAC000030,3.0,10.197065494140071,2013-10-03 12:00:00,2013-10-04 10:00:00
15098,MAC000030,3.0,4.811528485999242,2013-10-04 12:00:00,2013-10-05 06:30:00
15099,MAC000030,3.0,32.520166215494235,2013-10-05 23:00:00,2013-10-06 10:00:00
15100,MAC000030,3.0,8.866339126205665,2013-10-06 15:00:00,2013-10-07 13:30:00
15101,MAC000030,3.0,2.954079914682022,2013-10-07 15:00:00,2013-10-08 11:30:00
15102,MAC000030,3.0,2.625010797874072,2013-10-08 13:30:00,2013-10-09 06:00:00
15103,MAC000030,3.0,10.539995136318772,2013-10-09 20:00:00,2013-10-10 06:00:00
15104,MAC000030,3.0,12.010241459933017,2013-10-10 17:00:00,2013-10-11 10:00:00
15105,MAC000030,3.0,27.582387464522252,2013-10-11 20:00:00,2013-10-12 06:00:00
15106,MAC000030,3.0,5.6175990093160975,2013-10-12 17:00:00,2013-10-13 11:00:00
15107,MAC000030,3.0,1.6246940143944075,2013-10-13 15:00:00,2013-10-14 06:00:00
15108,MAC000030,3.0,9.61480132970067,2013-10-14 16:30:00,2013-10-15 07:30:00
15109,MAC000030,3.0,11.236299279901273,2013-10-15 18:30:00,2013-10-16 09:30:00
15110,MAC000030,3.0,2.6204299276952727,2013-10-16 10:30:00,2013-10-17 16:00:00
15111,MAC000030,3.0,3.4692580810560707,2013-10-17 18:00:00,2013-10-18 06:30:00
15112,MAC000030,3.0,6.604769463938059,2013-10-18 17:00:00,2013-10-19 09:00:00
15113,MAC000030,3.0,6.5587081373383205,2013-10-19 10:30:00,2013-10-20 15:30:00
15114,MAC000030,3.0,0.36433822961023743,2013-10-20 16:30:00,2013-10-21 06:00:00
15115,MAC000030,3.0,17.707672245589297,2013-10-21 20:00:00,2013-10-22 14:30:00
15116,MAC000030,3.0,10.645145292639995,2013-10-22 19:30:00,2013-10-23 08:30:00
15117,MAC000030,3.0,2.3661666515623834,2013-10-23 18:30:00,2013-10-24 11:30:00
15118,MAC000030,3.0,1.2017000254515449,2013-10-24 12:30:00,2013-10-25 07:30:00
15119,MAC000030,3.0,6.499745794079561,2013-10-25 16:00:00,2013-10-26 10:30:00
15120,MAC000030,3.0,7.327191114577841,2013-10-26 20:30:00,2013-10-27 18:00:00
15121,MAC000030,3.0,1.9696569522860263,2013-10-27 20:30:00,2013-10-28 13:30:00
15122,MAC000030,3.0,23.865959185770336,2013-10-28 22:00:00,2013-10-29 08:00:00
15123,MAC000030,3.0,5.919588697978859,2013-10-29 14:00:00,2013-10-30 08:30:00
15124,MAC000030,3.0,15.832254323132494,2013-10-30 17:30:00,2013-10-31 13:30:00
15125,MAC000030,3.0,3.4707885708950443,2013-11-01 00:00:00,2013-11-01 10:00:00
15126,MAC000030,3.0,4.5428293027402376,2013-11-01 12:30:00,2013-11-02 10:00:00
15127,MAC000030,3.0,9.014461243967023,2013-11-02 13:30:00,2013-11-03 09:30:00
15128,MAC000030,3.0,7.073084870094126,2013-11-03 14:30:00,2013-11-04 07:00:00
15129,MAC000030,3.0,0.5909037158320809,2013-11-04 08:30:00,2013-11-05 18:00:00
15130,MAC000030,3.0,1.9649768824905955,2013-11-05 22:30:00,2013-11-06 07:00:00
15131,MAC000030,3.0,2.9263645950888715,2013-11-06 19:00:00,2013-11-07 07:30:00
15132,MAC000030,3.0,3.13620588066204,2013-11-07 20:30:00,2013-11-08 15:00:00
15133,MAC000030,3.0,2.825923766999727,2013-11-08 17:00:00,2013-11-09 08:00:00
15134,MAC000030,3.0,8.2688780534278,2013-11-09 22:00:00,2013-11-10 10:30:00
15135,MAC000030,3.0,6.94165789299796,2013-11-10 15:30:00,2013-11-11 05:00:00
15136,MAC000030,3.0,2.8612280001360313,2013-11-11 18:00:00,2013-11-12 16:30:00
15137,MAC000030,3.0,7.2271899969791855,2013-11-12 19:00:00,2013-11-13 08:30:00
15138,MAC000030,3.0,3.0296291507966595,2013-11-13 12:00:00,2013-11-14 11:30:00
15139,MAC000030,3.0,11.714030273259967,2013-11-14 21:30:00,2013-11-15 16:00:00
15140,MAC000030,3.0,5.781501135973732,2013-11-15 18:00:00,2013-11-16 11:30:00
15141,MAC000030,3.0,8.856285694964091,2013-11-17 00:00:00,2013-11-17 07:00:00
15142,MAC000030,3.0,2.9572062614864643,2013-11-17 19:00:00,2013-11-18 08:00:00
15143,MAC000030,3.0,4.662908401405288,2013-11-18 17:30:00,2013-11-19 07:30:00
15144,MAC000030,3.0,3.3091358326784968,2013-11-19 18:00:00,2013-11-20 05:00:00
15145,MAC000030,3.0,3.5359809770767834,2013-11-20 17:00:00,2013-11-21 09:30:00
15146,MAC000030,3.0,13.031016978996409,2013-11-21 13:00:00,2013-11-22 11:30:00
15147,MAC000030,3.0,10.167324234606758,2013-11-22 18:00:00,2013-11-23 12:00:00
15148,MAC000030,3.0,5.645384371345887,2013-11-23 18:30:00,2013-11-24 09:00:00
15149,MAC000030,3.0,0.5040494010785552,2013-11-24 11:30:00,2013-11-25 10:00:00
15150,MAC000030,3.0,10.823332869279506,2013-11-25 13:00:00,2013-11-26 10:00:00
15151,MAC000030,3.0,2.39979825548252,2013-11-26 19:00:00,2013-11-27 09:30:00
15152,MAC000030,3.0,4.630438567657677,2013-11-27 19:00:00,2013-11-28 17:00:00
15153,MAC000030,3.0,3.4620799215639244,2013-11-28 21:00:00,2013-11-29 01:30:00
15154,MAC000030,3.0,1.3128252056812912,2013-11-29 18:30:00,2013-11-30 12:00:00
15155,MAC000030,3.0,0.3926058512372394,2013-11-30 13:00:00,2013-12-01 08:00:00
15156,MAC000030,3.0,23.056533254410247,2013-12-01 17:00:00,2013-12-02 08:30:00
15157,MAC000030,3.0,2.406412446004729,2013-12-02 16:00:00,2013-12-03 08:00:00
15158,MAC000030,3.0,5.900567518518884,2013-12-03 13:00:00,2013-12-04 10:30:00
15159,MAC000030,3.0,0.9004434035012038,2013-12-04 16:00:00,2013-12-05 09:30:00
15160,MAC000030,3.0,6.943692087781099,2013-12-05 14:00:00,2013-12-06 10:30:00
15161,MAC000030,3.0,2.292405279999929,2013-12-06 11:30:00,2013-12-07 08:00:00
15162,MAC000030,3.0,11.709806077538051,2013-12-07 16:00:00,2013-12-08 15:00:00
15163,MAC000030,3.0,20.004720118500884,2013-12-09 00:00:00,2013-12-09 09:00:00
15164,MAC000030,3.0,5.912220063245609,2013-12-09 12:00:00,2013-12-10 12:00:00
15165,MAC000030,3.0,5.771611469981227,2013-12-10 14:00:00,2013-12-11 08:00:00
15166,MAC000030,3.0,6.8153502417016565,2013-12-11 09:00:00,2013-12-12 07:00:00
15167,MAC000030,3.0,7.3854522970820975,2013-12-12 07:30:00,2013-12-13 08:00:00
15168,MAC000030,3.0,21.636936814439377,2013-12-13 15:30:00,2013-12-14 06:30:00
15169,MAC000030,3.0,1.7754085948847091,2013-12-14 16:30:00,2013-12-15 08:00:00
15170,MAC000030,3.0,7.6884411106642725,2013-12-15 14:30:00,2013-12-16 07:30:00
15171,MAC000030,3.0,6.654608461370784,2013-12-16 13:00:00,2013-12-17 09:00:00
15172,MAC000030,3.0,3.5470839426547376,2013-12-17 17:00:00,2013-12-18 08:30:00
15173,MAC000030,3.0,9.642030503250627,2013-12-18 19:00:00,2013-12-19 08:00:00
15174,MAC000030,3.0,10.937421835922217,2013-12-19 19:30:00,2013-12-20 08:00:00
15175,MAC000030,3.0,3.274609797239512,2013-12-20 14:00:00,2013-12-21 11:30:00
15176,MAC000030,3.0,1.183460178928006,2013-12-21 14:30:00,2013-12-22 11:00:00
15177,MAC000030,3.0,4.141864675945788,2013-12-22 15:30:00,2013-12-23 09:30:00
15178,MAC000030,3.0,3.2539098490483647,2013-12-23 14:30:00,2013-12-24 08:30:00
15179,MAC000030,3.0,4.5357948099221375,2013-12-24 12:30:00,2013-12-25 08:30:00
15180,MAC000030,3.0,14.624187216519276,2013-12-25 16:00:00,2013-12-26 11:30:00
15181,MAC000030,3.0,8.286107395622201,2013-12-26 17:00:00,2013-12-27 07:00:00
15182,MAC000030,3.0,12.719597102786436,2013-12-27 18:00:00,2013-12-28 19:00:00
15183,MAC000030,3.0,0.5915950956933459,2013-12-28 23:00:00,2013-12-29 09:30:00
15184,MAC000030,3.0,11.79250188712276,2013-12-29 17:00:00,2013-12-30 06:30:00
15185,MAC000030,3.0,24.56252314864769,2013-12-30 20:30:00,2013-12-31 07:00:00
15186,MAC000096,3.0,1.7742937954755351,2013-01-01 15:30:00,2013-01-02 07:30:00
15187,MAC000096,3.0,11.230909441439689,2013-01-02 18:30:00,2013-01-03 12:00:00
15188,MAC000096,3.0,5.204813132124373,2013-01-03 18:30:00,2013-01-04 09:00:00
15189,MAC000096,3.0,12.425956696130855,2013-01-04 17:00:00,2013-01-05 14:30:00
15190,MAC000096,3.0,0.13149735082784975,2013-01-05 15:00:00,2013-01-06 07:30:00
15191,MAC000096,3.0,15.632151894533873,2013-01-06 22:30:00,2013-01-07 10:00:00
15192,MAC000096,3.0,3.5314557490631184,2013-01-07 12:00:00,2013-01-08 17:00:00
15193,MAC000096,3.0,0.36427413519377466,2013-01-08 17:30:00,2013-01-09 11:00:00
15194,MAC000096,3.0,3.094117488811675,2013-01-09 13:00:00,2013-01-10 07:30:00
15195,MAC000096,3.0,14.061410927423456,2013-01-10 22:00:00,2013-01-11 12:00:00
15196,MAC000096,3.0,0.35393023400173323,2013-01-11 17:30:00,2013-01-12 09:30:00
15197,MAC000096,3.0,0.591256511284421,2013-01-12 11:00:00,2013-01-13 10:30:00
15198,MAC000096,3.0,7.866666095515256,2013-01-13 17:30:00,2013-01-14 05:00:00
15199,MAC000096,3.0,29.534898165007238,2013-01-14 19:00:00,2013-01-15 07:00:00
15200,MAC000096,3.0,17.53852822004659,2013-01-15 19:00:00,2013-01-16 02:30:00
15201,MAC000096,3.0,14.800467833148758,2013-01-16 16:30:00,2013-01-17 12:30:00
15202,MAC000096,3.0,13.103629446169752,2013-01-17 22:00:00,2013-01-18 18:30:00
15203,MAC000096,3.0,0.6558335810283656,2013-01-18 23:30:00,2013-01-19 15:30:00
15204,MAC000096,3.0,24.625119066661767,2013-01-19 18:00:00,2013-01-20 10:00:00
15205,MAC000096,3.0,3.3009940870364134,2013-01-20 14:30:00,2013-01-21 08:00:00
15206,MAC000096,3.0,13.517580353706812,2013-01-21 17:00:00,2013-01-22 09:00:00
15207,MAC000096,3.0,4.731477348148318,2013-01-22 19:00:00,2013-01-23 06:00:00
15208,MAC000096,3.0,4.736462418443475,2013-01-23 07:30:00,2013-01-24 06:30:00
15209,MAC000096,3.0,14.752614572863026,2013-01-24 18:30:00,2013-01-25 10:30:00
15210,MAC000096,3.0,3.5283735808476235,2013-01-25 12:30:00,2013-01-26 13:30:00
15211,MAC000096,3.0,3.2779924721195925,2013-01-26 16:30:00,2013-01-27 13:00:00
15212,MAC000096,3.0,4.806857474690342,2013-01-27 20:30:00,2013-01-28 13:00:00
15213,MAC000096,3.0,2.624428667004902,2013-01-28 14:00:00,2013-01-29 06:30:00
15214,MAC000096,3.0,14.428040444167545,2013-01-29 20:00:00,2013-01-30 07:30:00
15215,MAC000096,3.0,12.910538643422768,2013-01-30 17:00:00,2013-01-31 06:30:00
15216,MAC000096,3.0,0.5911660782139507,2013-01-31 17:00:00,2013-02-01 08:00:00
15217,MAC000096,3.0,3.2593262492968815,2013-02-01 20:00:00,2013-02-02 10:00:00
15218,MAC000096,3.0,3.937262596468112,2013-02-02 12:30:00,2013-02-03 08:30:00
15219,MAC000096,3.0,8.86527868628081,2013-02-03 15:00:00,2013-02-04 11:30:00
15220,MAC000096,3.0,3.1305852613091503,2013-02-04 14:30:00,2013-02-05 11:00:00
15221,MAC000096,3.0,12.712480787225466,2013-02-05 21:30:00,2013-02-06 08:30:00
15222,MAC000096,3.0,8.271001092124719,2013-02-06 20:30:00,2013-02-07 10:00:00
15223,MAC000096,3.0,6.550113288114946,2013-02-07 18:30:00,2013-02-08 07:00:00
15224,MAC000096,3.0,2.3149935390108767,2013-02-08 18:00:00,2013-02-09 12:30:00
15225,MAC000096,3.0,8.075156366603846,2013-02-09 21:30:00,2013-02-10 07:00:00
15226,MAC000096,3.0,7.392158578345537,2013-02-10 13:30:00,2013-02-11 14:00:00
15227,MAC000096,3.0,3.2752172585425448,2013-02-11 15:30:00,2013-02-12 11:00:00
15228,MAC000096,3.0,1.8633439486984,2013-02-12 14:30:00,2013-02-13 08:00:00
15229,MAC000096,3.0,17.06501572067602,2013-02-13 19:00:00,2013-02-14 07:30:00
15230,MAC000096,3.0,11.2462269457761,2013-02-14 20:00:00,2013-02-15 11:30:00
15231,MAC000096,3.0,6.56423067590254,2013-02-15 23:00:00,2013-02-16 04:00:00
15232,MAC000096,3.0,13.218493709231955,2013-02-16 20:00:00,2013-02-17 07:30:00
15233,MAC000096,3.0,11.555943894418867,2013-02-17 15:00:00,2013-02-18 05:30:00
15234,MAC000096,3.0,19.179861693245076,2013-02-18 17:00:00,2013-02-19 06:30:00
15235,MAC000096,3.0,22.791868467730378,2013-02-19 19:30:00,2013-02-20 07:00:00
15236,MAC000096,3.0,8.095343025532467,2013-02-20 19:30:00,2013-02-21 12:30:00
15237,MAC000096,3.0,7.087702404109545,2013-02-21 15:30:00,2013-02-22 05:30:00
15238,MAC000096,3.0,12.855061217275194,2013-02-22 18:30:00,2013-02-23 12:00:00
15239,MAC000096,3.0,0.6670797211664691,2013-02-23 18:00:00,2013-02-24 13:00:00
15240,MAC000096,3.0,8.879638967937998,2013-02-24 19:00:00,2013-02-25 07:00:00
15241,MAC000096,3.0,5.789943677836324,2013-02-25 08:00:00,2013-02-26 09:00:00
15242,MAC000096,3.0,10.810232421596188,2013-02-26 21:00:00,2013-02-27 04:00:00
15243,MAC000096,3.0,13.00011911704001,2013-02-27 20:00:00,2013-02-28 05:30:00
15244,MAC000096,3.0,13.885836832530195,2013-02-28 17:30:00,2013-03-01 08:30:00
15245,MAC000096,3.0,14.42719732911766,2013-03-01 17:00:00,2013-03-02 09:00:00
15246,MAC000096,3.0,5.778548619841047,2013-03-02 11:00:00,2013-03-03 10:30:00
15247,MAC000096,3.0,13.313975661344635,2013-03-03 21:30:00,2013-03-04 07:00:00
15248,MAC000096,3.0,18.969180697333652,2013-03-04 15:00:00,2013-03-05 07:00:00
15249,MAC000096,3.0,11.562035708640389,2013-03-05 18:30:00,2013-03-06 06:00:00
15250,MAC000096,3.0,5.114196324262721,2013-03-06 07:30:00,2013-03-07 05:30:00
15251,MAC000096,3.0,10.591062710833736,2013-03-07 18:00:00,2013-03-08 18:00:00
15252,MAC000096,3.0,3.250125650094627,2013-03-08 21:30:00,2013-03-09 11:00:00
15253,MAC000096,3.0,1.1813972339642391,2013-03-09 12:00:00,2013-03-10 13:00:00
